Year,Partner ID,Partner Name,Quantity,Unit
2020,0,World,5622395.155800601,t
2020,36,Australia,0.21074849999999998,t
2020,76,Brazil,0.8999999999999999,t
2020,156,China,5504892.164249999,t
2020,276,Germany,3349.1808021,t
2020,392,Japan,114152.7,t
2021,792,Türkiye,444.9738735,t
2021,682,Saudi Arabia,0.0003,t
2021,410,Rep. of Korea,7500.0,t
2021,392,Japan,196736.11185,t
2021,344,"China, Hong Kong SAR",0.00195,t
2021,251,France,0.00015,t
2021,156,China,5356897.968985201,t
2021,0,World,5561585.910993299,t
2021,348,Hungary,6.8538846,t
2022,392,Japan,116612.6547,t
2022,682,Saudi Arabia,0.0008249999999999999,t
2022,410,Rep. of Korea,48750.0,t
2022,344,"China, Hong Kong SAR",72.3023433,t
2022,0,World,5716147.842761249,t
2022,251,France,0.07379999999999999,t
2022,156,China,5550627.845226601,t
2022,36,Australia,75.0679662,t
2022,276,Germany,9.8979,t
2023,392,Japan,45013.38975,t
2023,0,World,6227655.4791701995,t
2023,36,Australia,0.075,t
2023,56,Belgium,5.836049999999999,t
2023,156,China,6174376.953670201,t
2023,276,Germany,9.223799999999999,t
2023,344,"China, Hong Kong SAR",0.0009,t
2023,410,Rep. of Korea,8250.0,t
