typeCode,freqCode,refPeriodId,refYear,refMonth,period,reporterCode,reporterISO,reporterDesc,flowCode,flowDesc,partnerCode,partnerISO,partnerDesc,partner2Code,partner2ISO,partner2Desc,classificationCode,classificationSearchCode,isOriginalClassification,cmdCode,cmdDesc,aggrLevel,isLeaf,customsCode,customsDesc,mosCode,motCode,motDesc,qtyUnitCode,qtyUnitAbbr,qty,isQtyEstimated,altQtyUnitCode,altQtyUnitAbbr,altQty,isAltQtyEstimated,netWgt,isNetWgtEstimated,grossWgt,isGrossWgtEstimated,cifvalue,fobvalue,primaryValue,legacyEstimationFlag,isReported,isAggregate
C,A,20230101,2023,52,2023,699,IND,India,M,Import,0,W00,World,0,W00,World,H6,HS,True,282010,Manganese dioxide,6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,10976745.0,False,8,kg,10976745.0,False,10976745.0,False,0.0,False,16709178.183,,16709178.183,0,False,True
C,A,20230101,2023,52,2023,699,IND,India,M,Import,56,BEL,Belgium,0,W00,World,H6,HS,True,282010,Manganese dioxide,6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,478493.0,False,8,kg,478493.0,False,478493.0,False,0.0,False,282451.401,,282451.401,0,False,True
C,A,20230101,2023,52,2023,699,IND,India,M,Import,156,CHN,China,0,W00,World,H6,HS,True,282010,Manganese dioxide,6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,5770180.0,False,8,kg,5770180.0,False,5770180.0,False,0.0,False,14558675.237,,14558675.237,0,False,True
C,A,20230101,2023,52,2023,699,IND,India,M,Import,276,DEU,Germany,0,W00,World,H6,HS,True,282010,Manganese dioxide,6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,440.0,False,8,kg,440.0,False,440.0,False,0.0,False,16817.81,,16817.81,0,False,True
C,A,20230101,2023,52,2023,699,IND,India,M,Import,392,JPN,Japan,0,W00,World,H6,HS,True,282010,Manganese dioxide,6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,4000.0,False,8,kg,4000.0,False,4000.0,False,0.0,False,8969.104,,8969.104,0,False,True
C,A,20230101,2023,52,2023,699,IND,India,M,Import,458,MYS,Malaysia,0,W00,World,H6,HS,True,282010,Manganese dioxide,6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,605.0,False,8,kg,605.0,False,605.0,False,0.0,False,596.821,,596.821,0,False,True
C,A,20230101,2023,52,2023,699,IND,India,M,Import,528,NLD,Netherlands,0,W00,World,H6,HS,True,282010,Manganese dioxide,6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,40000.0,False,8,kg,40000.0,False,40000.0,False,0.0,False,38457.28,,38457.28,0,False,True
C,A,20230101,2023,52,2023,699,IND,India,M,Import,604,PER,Peru,0,W00,World,H6,HS,True,282010,Manganese dioxide,6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,1574475.0,False,8,kg,1574475.0,False,1574475.0,False,0.0,False,723343.364,,723343.364,0,False,True
C,A,20230101,2023,52,2023,699,IND,India,M,Import,710,ZAF,South Africa,0,W00,World,H6,HS,True,282010,Manganese dioxide,6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,1260000.0,False,8,kg,1260000.0,False,1260000.0,False,0.0,False,269828.915,,269828.915,0,False,True
C,A,20230101,2023,52,2023,699,IND,India,M,Import,724,ESP,Spain,0,W00,World,H6,HS,True,282010,Manganese dioxide,6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,960000.0,False,8,kg,960000.0,False,960000.0,False,0.0,False,457595.271,,457595.271,0,False,True
C,A,20230101,2023,52,2023,699,IND,India,M,Import,826,GBR,United Kingdom,0,W00,World,H6,HS,True,282010,Manganese dioxide,6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,4.0,False,8,kg,4.0,False,4.0,False,0.0,False,238.387,,238.387,0,False,True
C,A,20230101,2023,52,2023,699,IND,India,M,Import,842,USA,USA,0,W00,World,H6,HS,True,282010,Manganese dioxide,6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,860548.0,False,8,kg,860548.0,False,860548.0,False,0.0,False,345472.473,,345472.473,0,False,True
C,A,20230101,2023,52,2023,699,IND,India,M,Import,894,ZMB,Zambia,0,W00,World,H6,HS,True,282010,Manganese dioxide,6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,28000.0,False,8,kg,28000.0,False,28000.0,False,0.0,False,6732.121,,6732.121,0,False,True
