typeCode,freqCode,refPeriodId,refYear,refMonth,period,reporterCode,reporterISO,reporterDesc,flowCode,flowDesc,partnerCode,partnerISO,partnerDesc,partner2Code,partner2ISO,partner2Desc,classificationCode,classificationSearchCode,isOriginalClassification,cmdCode,cmdDesc,aggrLevel,isLeaf,customsCode,customsDesc,mosCode,motCode,motDesc,qtyUnitCode,qtyUnitAbbr,qty,isQtyEstimated,altQtyUnitCode,altQtyUnitAbbr,altQty,isAltQtyEstimated,netWeight,isNetWgtEstimated,grossWgt,isGrossWgtEstimated,cifvalue,fobvalue,primaryValue,legacyEstimationFlag,isReported,isAggregate
C,A,20180101,2018,52,2018,704,VNM,Viet Nam,M,Import,0,W00,World,0,W00,World,H5,HS,True,260200,"Manganese ores and concentrates, including ferruginous manganese ores and concentrates with a manganese content of 20% or more, calculated on the dry weight",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,79952651.573,True,-1,N/A,0.0,False,,True,0.0,False,38631162.27,,38631162.27,6,False,True
C,A,20180101,2018,52,2018,704,VNM,Viet Nam,M,Import,36,AUS,Australia,0,W00,World,H5,HS,True,260200,"Manganese ores and concentrates, including ferruginous manganese ores and concentrates with a manganese content of 20% or more, calculated on the dry weight",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,70007137.932,True,-1,N/A,0.0,False,,True,0.0,False,33825733.76,,33825733.76,6,True,False
C,A,20180101,2018,52,2018,704,VNM,Viet Nam,M,Import,76,BRA,Brazil,0,W00,World,H5,HS,True,260200,"Manganese ores and concentrates, including ferruginous manganese ores and concentrates with a manganese content of 20% or more, calculated on the dry weight",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,358716.886,True,-1,N/A,0.0,False,,True,0.0,False,173323.21,,173323.21,6,True,False
C,A,20180101,2018,52,2018,704,VNM,Viet Nam,M,Import,156,CHN,China,0,W00,World,H5,HS,True,260200,"Manganese ores and concentrates, including ferruginous manganese ores and concentrates with a manganese content of 20% or more, calculated on the dry weight",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,1750652.491,True,-1,N/A,0.0,False,,True,0.0,False,845872.39,,845872.39,6,True,False
C,A,20180101,2018,52,2018,704,VNM,Viet Nam,M,Import,344,HKG,"China, Hong Kong SAR",0,W00,World,H5,HS,True,260200,"Manganese ores and concentrates, including ferruginous manganese ores and concentrates with a manganese content of 20% or more, calculated on the dry weight",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,12417.848,True,-1,N/A,0.0,False,,True,0.0,False,6000.0,,6000.0,6,True,False
C,A,20180101,2018,52,2018,704,VNM,Viet Nam,M,Import,458,MYS,Malaysia,0,W00,World,H5,HS,True,260200,"Manganese ores and concentrates, including ferruginous manganese ores and concentrates with a manganese content of 20% or more, calculated on the dry weight",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,1570791.405,True,-1,N/A,0.0,False,,True,0.0,False,758967.92,,758967.92,6,True,False
C,A,20180101,2018,52,2018,704,VNM,Viet Nam,M,Import,490,S19,"Other Asia, nes",0,W00,World,H5,HS,True,260200,"Manganese ores and concentrates, including ferruginous manganese ores and concentrates with a manganese content of 20% or more, calculated on the dry weight",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,308932.47,True,-1,N/A,0.0,False,,True,0.0,False,149268.6,,149268.6,6,True,False
C,A,20180101,2018,52,2018,704,VNM,Viet Nam,M,Import,699,IND,India,0,W00,World,H5,HS,True,260200,"Manganese ores and concentrates, including ferruginous manganese ores and concentrates with a manganese content of 20% or more, calculated on the dry weight",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,172038.939,True,-1,N/A,0.0,False,,True,0.0,False,83125.0,,83125.0,6,True,False
C,A,20180101,2018,52,2018,704,VNM,Viet Nam,M,Import,710,ZAF,South Africa,0,W00,World,H5,HS,True,260200,"Manganese ores and concentrates, including ferruginous manganese ores and concentrates with a manganese content of 20% or more, calculated on the dry weight",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,5764226.579,True,-1,N/A,0.0,False,,True,0.0,False,2785133.05,,2785133.05,6,True,False
C,A,20180101,2018,52,2018,704,VNM,Viet Nam,M,Import,818,EGY,Egypt,0,W00,World,H5,HS,True,260200,"Manganese ores and concentrates, including ferruginous manganese ores and concentrates with a manganese content of 20% or more, calculated on the dry weight",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,7737.023,True,-1,N/A,0.0,False,,True,0.0,False,3738.34,,3738.34,6,True,False
