Year,Partner ID,Partner Name,Quantity,Unit
2020,0,World,509.854515,t
2020,842,USA,178.4225,t
2020,826,United Kingdom,17.1375,t
2020,792,Türkiye,0.0035,t
2020,699,India,36.9575,t
2020,528,Netherlands,3.437,t
2020,490,"Other Asia, nes",7.6735,t
2020,784,United Arab Emirates,0.009,t
2020,392,Japan,67.6835,t
2020,380,Italy,74.0005,t
2020,276,Germany,94.874,t
2020,251,France,19.32845,t
2020,203,Czechia,0.009515,t
2020,428,Latvia,10.31805,t
2021,428,Latvia,18.7605,t
2021,842,USA,107.091,t
2021,826,United Kingdom,71.8055,t
2021,620,Portugal,0.0935,t
2021,616,Poland,5.8185,t
2021,528,Netherlands,22.67,t
2021,410,Rep. of Korea,20.285,t
2021,251,France,237.4805,t
2021,380,Italy,58.286,t
2021,276,Germany,75.516,t
2021,203,Czechia,18.81705,t
2021,56,Belgium,5.566,t
2021,0,World,711.592,t
2021,392,Japan,69.40245,t
2022,528,Netherlands,0.1365,t
2022,842,USA,477.3665,t
2022,826,United Kingdom,161.6545,t
2022,699,India,3.5545,t
2022,620,Portugal,26.3075,t
2022,616,Poland,6.49,t
2022,458,Malaysia,167.45,t
2022,380,Italy,24.538,t
2022,392,Japan,194.0785,t
2022,276,Germany,110.013,t
2022,251,France,180.5265,t
2022,203,Czechia,19.3825,t
2022,56,Belgium,9.6945,t
2022,0,World,1408.0285,t
2022,428,Latvia,26.836,t
2023,842,USA,255.3615,t
2023,826,United Kingdom,123.8255,t
2023,699,India,17.166,t
2023,528,Netherlands,1.4075,t
2023,392,Japan,173.367,t
2023,620,Portugal,42.6255,t
2023,276,Germany,44.889,t
2023,251,France,39.211,t
2023,203,Czechia,30.843,t
2023,56,Belgium,0.3215,t
2023,0,World,782.835,t
2023,380,Italy,53.8175,t
2024,699,India,17.977,t
2024,528,Netherlands,18.4595,t
2024,442,Luxembourg,0.225,t
2024,392,Japan,113.277,t
2024,380,Italy,122.4635,t
2024,251,France,19.648,t
2024,276,Germany,166.068,t
2024,56,Belgium,2.069,t
2024,0,World,871.73395,t
2024,826,United Kingdom,97.05095,t
2024,372,Ireland,0.0225,t
2024,842,USA,314.4735,t
