typeCode,freqCode,refPeriodId,refYear,refMonth,period,reporterCode,reporterISO,reporterDesc,flowCode,flowDesc,partnerCode,partnerISO,partnerDesc,partner2Code,partner2ISO,partner2Desc,classificationCode,classificationSearchCode,isOriginalClassification,cmdCode,cmdDesc,aggrLevel,isLeaf,customsCode,customsDesc,mosCode,motCode,motDesc,qtyUnitCode,qtyUnitAbbr,qty,isQtyEstimated,altQtyUnitCode,altQtyUnitAbbr,altQty,isAltQtyEstimated,netWeight,isNetWgtEstimated,grossWgt,isGrossWgtEstimated,cifvalue,fobvalue,primaryValue,legacyEstimationFlag,isReported,isAggregate
C,A,20180101,2018,52,2018,120,CMR,Cameroon,M,Import,0,W00,World,0,W00,World,H4,HS,True,284290,"Salts; of inorganic acids or peroxoacids, other than double or complex silicates, including aluminosilicates, whether or not chemically, excluding azides",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,165349.0,False,8,kg,165349.0,False,165349.0,False,0.0,False,71416.254,0.0,71416.254,0,False,True
C,A,20180101,2018,52,2018,120,CMR,Cameroon,M,Import,156,CHN,China,0,W00,World,H4,HS,True,284290,"Salts; of inorganic acids or peroxoacids, other than double or complex silicates, including aluminosilicates, whether or not chemically, excluding azides",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,162000.0,False,8,kg,162000.0,False,162000.0,False,0.0,False,39753.119,0.0,39753.119,0,True,False
C,A,20180101,2018,52,2018,120,CMR,Cameroon,M,Import,251,FRA,France,0,W00,World,H4,HS,True,284290,"Salts; of inorganic acids or peroxoacids, other than double or complex silicates, including aluminosilicates, whether or not chemically, excluding azides",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,143.0,False,8,kg,143.0,False,143.0,False,0.0,False,720.743,0.0,720.743,0,True,False
C,A,20180101,2018,52,2018,120,CMR,Cameroon,M,Import,276,DEU,Germany,0,W00,World,H4,HS,True,284290,"Salts; of inorganic acids or peroxoacids, other than double or complex silicates, including aluminosilicates, whether or not chemically, excluding azides",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,122.0,False,8,kg,122.0,False,122.0,False,0.0,False,5215.736,0.0,5215.736,0,True,False
C,A,20180101,2018,52,2018,120,CMR,Cameroon,M,Import,504,MAR,Morocco,0,W00,World,H4,HS,True,284290,"Salts; of inorganic acids or peroxoacids, other than double or complex silicates, including aluminosilicates, whether or not chemically, excluding azides",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,3084.0,False,8,kg,3084.0,False,3084.0,False,0.0,False,25726.656,0.0,25726.656,0,True,False
