Year,Partner ID,Partner Name,Quantity,Unit
2020,0,World,58.268677600000004,t
2020,858,Uruguay,1.2,t
2020,842,USA,0.000771599999999998,t
2020,826,United Kingdom,2.0000000000000003e-06,t
2020,792,Türkiye,5.75,t
2020,699,India,3.42117,t
2020,642,Romania,7.72,t
2020,620,Portugal,0.02,t
2020,528,Netherlands,0.00014000000000000001,t
2020,724,Spain,2.3504084,t
2020,392,Japan,0.002,t
2020,380,Italy,0.54,t
2020,276,Germany,3.02449,t
2020,251,France,0.0007406,t
2020,246,Finland,0.0008,t
2020,156,China,33.8371,t
2020,56,Belgium,0.001055,t
2020,398,Kazakhstan,0.4,t
2021,642,Romania,6.4,t
2021,699,India,2.5007650000000003,t
2021,724,Spain,4.46303,t
2021,842,USA,0.000655999999999998,t
2021,804,Ukraine,0.00023,t
2021,826,United Kingdom,0.00716974,t
2021,528,Netherlands,0.00068,t
2021,792,Türkiye,10.540000000000001,t
2021,398,Kazakhstan,1.6,t
2021,858,Uruguay,2.8000000000000003,t
2021,380,Italy,3.0,t
2021,276,Germany,1.8335774,t
2021,251,France,0.0015746,t
2021,246,Finland,0.0028499999999999997,t
2021,203,Czechia,0.40049999999999997,t
2021,156,China,6.193020000000001,t
2021,56,Belgium,0.11123280000000002,t
2021,0,World,39.86178554,t
2021,392,Japan,0.006500000000000001,t
2022,620,Portugal,2.0000000000000003e-06,t
2022,699,India,12.542978000000002,t
2022,710,South Africa,1.2,t
2022,858,Uruguay,0.8,t
2022,792,Türkiye,10.362400000000001,t
2022,842,USA,0.000866,t
2022,528,Netherlands,0.25004000000000004,t
2022,724,Spain,35.262820000000005,t
2022,398,Kazakhstan,0.4,t
2022,642,Romania,2.7800000000000002,t
2022,380,Italy,2.52116,t
2022,392,Japan,0.003,t
2022,56,Belgium,0.20112100000000002,t
2022,76,Brazil,0.01,t
2022,156,China,15.509242,t
2022,0,World,86.93150903999998,t
2022,246,Finland,0.004,t
2022,251,France,0.0039445999999999995,t
2022,276,Germany,2.8884354400000003,t
2022,203,Czechia,2.1915,t
2023,642,Romania,3.3200000000000003,t
2023,826,United Kingdom,0.000263,t
2023,792,Türkiye,11.677159999999999,t
2023,724,Spain,1.82578002,t
2023,710,South Africa,1.6,t
2023,699,India,3.1712818,t
2023,620,Portugal,0.013000000000000001,t
2023,156,China,32.711142439999996,t
2023,276,Germany,0.4391634,t
2023,251,France,0.0042142,t
2023,246,Finland,0.0204,t
2023,56,Belgium,0.0032401799999999996,t
2023,0,World,58.38838502000001,t
2023,842,USA,0.002649959999999998,t
2023,528,Netherlands,0.40009,t
2023,858,Uruguay,3.2,t
