Year,Partner ID,Partner Name,Quantity,Unit
2020,0,World,201.74322555999998,t
2020,860,Uzbekistan,0.8390000000000001,t
2020,858,Uruguay,0.002,t
2020,842,USA,0.031436320000000004,t
2020,826,United Kingdom,0.012717000000000001,t
2020,792,Türkiye,18.4156,t
2020,724,Spain,2e-05,t
2020,699,India,2.45850644,t
2020,642,Romania,1.76,t
2020,616,Poland,90.4932204,t
2020,528,Netherlands,0.0005,t
2020,484,Mexico,1.6000000000000003e-05,t
2020,643,Russian Federation,9.88488,t
2020,392,Japan,4.000000000000001e-06,t
2020,40,Austria,2e-05,t
2020,398,Kazakhstan,18.2,t
2020,156,China,55.31075,t
2020,191,Croatia,5.999999999999999e-06,t
2020,203,Czechia,0.009502,t
2020,56,Belgium,0.12002000000000002,t
2020,251,France,0.00361,t
2020,276,Germany,3.6707174,t
2020,348,Hungary,0.51,t
2020,380,Italy,0.0047,t
2020,246,Finland,0.016,t
2022,616,Poland,59.13218,t
2022,860,Uzbekistan,3.68,t
2022,842,USA,0.0,
2022,792,Türkiye,9.137,t
2022,724,Spain,0.440025,t
2022,703,Slovakia,0.04,t
2022,699,India,1.61833738,t
2022,643,Russian Federation,1.2,t
2022,642,Romania,7.562,t
2022,528,Netherlands,0.70068,t
2022,826,United Kingdom,0.010703800000000001,t
2022,398,Kazakhstan,12.540000000000001,t
2022,484,Mexico,4.000000000000001e-06,t
2022,40,Austria,3.5544000000000002,t
2022,56,Belgium,0.1624,t
2022,156,China,10.774600000000001,t
2022,0,World,0.0,
2022,246,Finland,0.0,
2022,251,France,0.000624,t
2022,276,Germany,6.968121740000001,t
2022,380,Italy,0.10250000000000001,t
2022,203,Czechia,0.4465,t
2023,842,USA,0.00985316,t
2023,398,Kazakhstan,16.72,t
2023,826,United Kingdom,0.14074804000000002,t
2023,792,Türkiye,31.092,t
2023,724,Spain,0.8800100000000001,t
2023,703,Slovakia,8.0,t
2023,699,India,3.1998153000000005,t
2023,616,Poland,45.3868,t
2023,528,Netherlands,0.8192,t
2023,392,Japan,5.999999999999999e-06,t
2023,642,Romania,8.3649046,t
2023,300,Greece,0.7000000000000001,t
2023,380,Italy,0.013000000000000001,t
2023,40,Austria,10.813605,t
2023,56,Belgium,0.42398474,t
2023,156,China,20.83111,t
2023,0,World,154.76566928,t
2023,246,Finland,0.028003999999999998,t
2023,251,France,0.001032,t
2023,268,Georgia,0.2,t
2023,276,Germany,4.75557644,t
2023,203,Czechia,2.3860200000000003,t
2024,484,Mexico,4.000000000000001e-06,t
2024,792,Türkiye,87.741,t
2024,757,Switzerland,2.62e-05,t
2024,724,Spain,0.000215,t
2024,699,India,4.886480000000001,t
2024,642,Romania,10.685,t
2024,616,Poland,16.6556,t
2024,528,Netherlands,0.324,t
2024,398,Kazakhstan,12.32,t
2024,203,Czechia,6.16152,t
2024,380,Italy,0.0096,t
2024,276,Germany,4.08288,t
2024,251,France,0.026001,t
2024,246,Finland,0.157006,t
2024,156,China,38.324200000000005,t
2024,56,Belgium,0.45986,t
2024,40,Austria,5e-06,t
2024,0,World,181.84352022,t
2024,826,United Kingdom,0.010078020000000002,t
2024,392,Japan,1e-05,t
2024,842,USA,3.5000000000000004e-05,t
