Year,Partner ID,Partner Name,Quantity,Unit
2020,0,World,593.6765209,t
2020,490,"Other Asia, nes",15.467872,t
2020,528,Netherlands,4.55082155,t
2020,586,Pakistan,0.3184,t
2020,616,Poland,2.59489035,t
2020,620,Portugal,14.529387999999999,t
2020,642,Romania,1.9262006,t
2020,643,Russian Federation,22.6188375,t
2020,682,Saudi Arabia,0.00024875,t
2020,699,India,7.4649875,t
2020,705,Slovenia,0.0010248500000000001,t
2020,710,South Africa,1.3193700000000002,t
2020,724,Spain,4.98233315,t
2020,752,Sweden,0.48704254999999996,t
2020,757,Switzerland,1.292505,t
2020,764,Thailand,3.55613,t
2020,784,United Arab Emirates,1.9292055000000001,t
2020,788,Tunisia,0.7363,t
2020,792,Türkiye,33.23280100000001,t
2020,818,Egypt,1.0149,t
2020,826,United Kingdom,20.017310499999997,t
2020,842,USA,35.8797995,t
2020,470,Malta,0.78138345,t
2020,466,Mali,0.5129921500000001,t
2020,702,Singapore,16.833808,t
2020,410,Rep. of Korea,69.0136975,t
2020,458,Malaysia,0.0050744999999999,t
2020,32,Argentina,0.9751,t
2020,36,Australia,17.4124005,t
2020,40,Austria,0.7068281,t
2020,50,Bangladesh,0.1393,t
2020,76,Brazil,27.13365,t
2020,100,Bulgaria,1.0812167499999998,t
2020,152,Chile,1.8904999999999998,t
2020,156,China,69.52751549999999,t
2020,191,Croatia,17.46623,t
2020,203,Czechia,0.0605954999999999,t
2020,124,Canada,0.42509385,t
2020,380,Italy,49.388516499999994,t
2020,246,Finland,6.53087155,t
2020,251,France,18.355959,t
2020,276,Germany,74.5261965,t
2020,300,Greece,0.7442202000000001,t
2020,348,Hungary,0.6429590500000001,t
2020,364,Iran,0.017203549999999998,t
2020,372,Ireland,4.84595845,t
2020,376,Israel,2.2885,t
2020,233,Estonia,0.341882,t
2020,392,Japan,38.1085,t
2021,642,Romania,5.1517916,t
2021,620,Portugal,0.1559164999999999,t
2021,616,Poland,0.9775477,t
2021,586,Pakistan,1.52235,t
2021,442,Luxembourg,0.5762244,t
2021,490,"Other Asia, nes",10.494464,t
2021,470,Malta,0.7633341499999999,t
2021,458,Malaysia,0.0349245,t
2021,643,Russian Federation,11.473345,t
2021,528,Netherlands,5.407128500000001,t
2021,699,India,7.8667685,t
2021,842,USA,66.6129615,t
2021,704,Viet Nam,0.0796,t
2021,710,South Africa,2.0683065,t
2021,724,Spain,6.25065965,t
2021,752,Sweden,1.4383620499999998,t
2021,757,Switzerland,2.226213,t
2021,764,Thailand,3.7617965,t
2021,784,United Arab Emirates,0.8295315,t
2021,792,Türkiye,28.66396,t
2021,818,Egypt,0.8557,t
2021,826,United Kingdom,11.558517,t
2021,410,Rep. of Korea,89.21836649999999,t
2021,702,Singapore,18.052086000000003,t
2021,392,Japan,29.600056,t
2021,203,Czechia,0.5686027000000001,t
2021,376,Israel,2.2885,t
2021,380,Italy,35.1753395,t
2021,0,World,634.9907815499998,t
2021,32,Argentina,2.6467,t
2021,36,Australia,20.029151,t
2021,40,Austria,0.30718635,t
2021,50,Bangladesh,0.203179,t
2021,76,Brazil,56.560775,t
2021,124,Canada,4.8063475,t
2021,152,Chile,3.4825,t
2021,156,China,93.0546885,t
2021,170,Colombia,0.0995,t
2021,100,Bulgaria,0.37120465,t
2021,364,Iran,4.975,t
2021,208,Denmark,0.290938,t
2021,233,Estonia,0.4007561499999999,t
2021,246,Finland,5.14326445,t
2021,251,France,6.276519700000001,t
2021,276,Germany,60.68126899999999,t
