typeCode,freqCode,refPeriodId,refYear,refMonth,period,reporterCode,reporterISO,reporterDesc,flowCode,flowDesc,partnerCode,partnerISO,partnerDesc,partner2Code,partner2ISO,partner2Desc,classificationCode,classificationSearchCode,isOriginalClassification,cmdCode,cmdDesc,aggrLevel,isLeaf,customsCode,customsDesc,mosCode,motCode,motDesc,qtyUnitCode,qtyUnitAbbr,qty,isQtyEstimated,altQtyUnitCode,altQtyUnitAbbr,altQty,isAltQtyEstimated,netWgt,isNetWgtEstimated,grossWgt,isGrossWgtEstimated,cifvalue,fobvalue,primaryValue,legacyEstimationFlag,isReported,isAggregate
C,A,20230101,2023,52,2023,804,UKR,Ukraine,M,Import,0,W00,World,0,W00,World,H6,HS,True,870380,Vehicles; with only electric motor for propulsion,6,True,C00,TOTAL CPC,0,0,TOTAL MOT,5,u,46992.0,False,5,u,46992.0,False,82580571.52,False,0.0,False,1124074215.47,,1124074215.47,0,False,True
C,A,20230101,2023,52,2023,804,UKR,Ukraine,M,Import,40,AUT,Austria,0,W00,World,H6,HS,True,870380,Vehicles; with only electric motor for propulsion,6,True,C00,TOTAL CPC,0,0,TOTAL MOT,5,u,81.0,False,5,u,81.0,False,173948.0,False,0.0,False,4338801.72,,4338801.72,0,True,False
C,A,20230101,2023,52,2023,804,UKR,Ukraine,M,Import,56,BEL,Belgium,0,W00,World,H6,HS,True,870380,Vehicles; with only electric motor for propulsion,6,True,C00,TOTAL CPC,0,0,TOTAL MOT,5,u,374.0,False,5,u,374.0,False,914081.0,False,0.0,False,21530849.85,,21530849.85,0,True,False
C,A,20230101,2023,52,2023,804,UKR,Ukraine,M,Import,100,BGR,Bulgaria,0,W00,World,H6,HS,True,870380,Vehicles; with only electric motor for propulsion,6,True,C00,TOTAL CPC,0,0,TOTAL MOT,5,u,17.0,False,5,u,17.0,False,28320.0,False,0.0,False,283272.66,,283272.66,0,True,False
C,A,20230101,2023,52,2023,804,UKR,Ukraine,M,Import,124,CAN,Canada,0,W00,World,H6,HS,True,870380,Vehicles; with only electric motor for propulsion,6,True,C00,TOTAL CPC,0,0,TOTAL MOT,5,u,48.0,False,5,u,48.0,False,89503.76,False,0.0,False,702726.51,,702726.51,0,True,False
C,A,20230101,2023,52,2023,804,UKR,Ukraine,M,Import,156,CHN,China,0,W00,World,H6,HS,True,870380,Vehicles; with only electric motor for propulsion,6,True,C00,TOTAL CPC,0,0,TOTAL MOT,5,u,13190.0,False,5,u,13190.0,False,21727002.36,False,0.0,False,362936221.49,,362936221.49,0,True,False
C,A,20230101,2023,52,2023,804,UKR,Ukraine,M,Import,203,CZE,Czechia,0,W00,World,H6,HS,True,870380,Vehicles; with only electric motor for propulsion,6,True,C00,TOTAL CPC,0,0,TOTAL MOT,5,u,232.0,False,5,u,232.0,False,425210.0,False,0.0,False,7076967.21,,7076967.21,0,True,False
C,A,20230101,2023,52,2023,804,UKR,Ukraine,M,Import,208,DNK,Denmark,0,W00,World,H6,HS,True,870380,Vehicles; with only electric motor for propulsion,6,True,C00,TOTAL CPC,0,0,TOTAL MOT,5,u,2.0,False,5,u,2.0,False,4027.0,False,0.0,False,52266.71,,52266.71,0,True,False
C,A,20230101,2023,52,2023,804,UKR,Ukraine,M,Import,233,EST,Estonia,0,W00,World,H6,HS,True,870380,Vehicles; with only electric motor for propulsion,6,True,C00,TOTAL CPC,0,0,TOTAL MOT,5,u,46.0,False,5,u,46.0,False,75315.0,False,0.0,False,652353.07,,652353.07,0,True,False
C,A,20230101,2023,52,2023,804,UKR,Ukraine,M,Import,251,FRA,France,0,W00,World,H6,HS,True,870380,Vehicles; with only electric motor for propulsion,6,True,C00,TOTAL CPC,0,0,TOTAL MOT,5,u,2160.0,False,5,u,2160.0,False,3192903.0,False,0.0,False,26882699.66,,26882699.66,0,True,False
C,A,20230101,2023,52,2023,804,UKR,Ukraine,M,Import,276,DEU,Germany,0,W00,World,H6,HS,True,870380,Vehicles; with only electric motor for propulsion,6,True,C00,TOTAL CPC,0,0,TOTAL MOT,5,u,7559.0,False,5,u,7559.0,False,13880699.94,False,0.0,False,211377006.64,,211377006.64,0,True,False
C,A,20230101,2023,52,2023,804,UKR,Ukraine,M,Import,348,HUN,Hungary,0,W00,World,H6,HS,True,870380,Vehicles; with only electric motor for propulsion,6,True,C00,TOTAL CPC,0,0,TOTAL MOT,5,u,31.0,False,5,u,31.0,False,56500.0,False,0.0,False,874838.11,,874838.11,0,True,False
C,A,20230101,2023,52,2023,804,UKR,Ukraine,M,Import,352,ISL,Iceland,0,W00,World,H6,HS,True,870380,Vehicles; with only electric motor for propulsion,6,True,C00,TOTAL CPC,0,0,TOTAL MOT,5,u,1.0,False,5,u,1.0,False,2072.0,False,0.0,False,51560.97,,51560.97,0,True,False
C,A,20230101,2023,52,2023,804,UKR,Ukraine,M,Import,380,ITA,Italy,0,W00,World,H6,HS,True,870380,Vehicles; with only electric motor for propulsion,6,True,C00,TOTAL CPC,0,0,TOTAL MOT,5,u,32.0,False,5,u,32.0,False,42468.0,False,0.0,False,566727.05,,566727.05,0,True,False
C,A,20230101,2023,52,2023,804,UKR,Ukraine,M,Import,392,JPN,Japan,0,W00,World,H6,HS,True,870380,Vehicles; with only electric motor for propulsion,6,True,C00,TOTAL CPC,0,0,TOTAL MOT,5,u,1879.0,False,5,u,1879.0,False,2995493.0,False,0.0,False,25500351.25,,25500351.25,0,True,False
C,A,20230101,2023,52,2023,804,UKR,Ukraine,M,Import,408,PRK,Dem. People's Rep. of Korea,0,W00,World,H6,HS,True,870380,Vehicles; with only electric motor for propulsion,6,True,C00,TOTAL CPC,0,0,TOTAL MOT,5,u,1.0,False,5,u,1.0,False,1760.0,False,0.0,False,17943.56,,17943.56,0,True,False
C,A,20230101,2023,52,2023,804,UKR,Ukraine,M,Import,410,KOR,Rep. of Korea,0,W00,World,H6,HS,True,870380,Vehicles; with only electric motor for propulsion,6,True,C00,TOTAL CPC,0,0,TOTAL MOT,5,u,2514.0,False,5,u,2514.0,False,4248998.7,False,0.0,False,53074689.0,,53074689.0,0,True,False
C,A,20230101,2023,52,2023,804,UKR,Ukraine,M,Import,428,LVA,Latvia,0,W00,World,H6,HS,True,870380,Vehicles; with only electric motor for propulsion,6,True,C00,TOTAL CPC,0,0,TOTAL MOT,5,u,1.0,False,5,u,1.0,False,2984.0,False,0.0,False,139215.18,,139215.18,0,True,False
C,A,20230101,2023,52,2023,804,UKR,Ukraine,M,Import,440,LTU,Lithuania,0,W00,World,H6,HS,True,870380,Vehicles; with only electric motor for propulsion,6,True,C00,TOTAL CPC,0,0,TOTAL MOT,5,u,14.0,False,5,u,14.0,False,25296.0,False,0.0,False,365375.53,,365375.53,0,True,False
C,A,20230101,2023,52,2023,804,UKR,Ukraine,M,Import,442,LUX,Luxembourg,0,W00,World,H6,HS,True,870380,Vehicles; with only electric motor for propulsion,6,True,C00,TOTAL CPC,0,0,TOTAL MOT,5,u,1.0,False,5,u,1.0,False,2056.0,False,0.0,False,43241.46,,43241.46,0,True,False
