typeCode,freqCode,refPeriodId,refYear,refMonth,period,reporterCode,reporterISO,reporterDesc,flowCode,flowDesc,partnerCode,partnerISO,partnerDesc,partner2Code,partner2ISO,partner2Desc,classificationCode,classificationSearchCode,isOriginalClassification,cmdCode,cmdDesc,aggrLevel,isLeaf,customsCode,customsDesc,mosCode,motCode,motDesc,qtyUnitCode,qtyUnitAbbr,qty,isQtyEstimated,altQtyUnitCode,altQtyUnitAbbr,altQty,isAltQtyEstimated,netWgt,isNetWgtEstimated,grossWgt,isGrossWgtEstimated,cifvalue,fobvalue,primaryValue,legacyEstimationFlag,isReported,isAggregate
C,A,20220101,2022,52,2022,704,VNM,Viet Nam,M,Import,0,W00,World,0,W00,World,H6,HS,True,260200,"Manganese ores and concentrates, including ferruginous manganese ores and concentrates with a manganese content of 20% or more, calculated on the dry weight",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,203203683.75,True,-1,N/A,0.0,False,203203683.75,True,0.0,False,59904372.111,,59904372.111,6,False,True
C,A,20220101,2022,52,2022,704,VNM,Viet Nam,M,Import,36,AUS,Australia,0,W00,World,H6,HS,True,260200,"Manganese ores and concentrates, including ferruginous manganese ores and concentrates with a manganese content of 20% or more, calculated on the dry weight",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,146825040.646,True,-1,N/A,0.0,False,146825040.646,True,0.0,False,43283968.616,,43283968.616,6,False,True
C,A,20220101,2022,52,2022,704,VNM,Viet Nam,M,Import,76,BRA,Brazil,0,W00,World,H6,HS,True,260200,"Manganese ores and concentrates, including ferruginous manganese ores and concentrates with a manganese content of 20% or more, calculated on the dry weight",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,30686873.755,True,-1,N/A,0.0,False,30686873.755,True,0.0,False,9046479.229,,9046479.229,6,False,True
C,A,20220101,2022,52,2022,704,VNM,Viet Nam,M,Import,156,CHN,China,0,W00,World,H6,HS,True,260200,"Manganese ores and concentrates, including ferruginous manganese ores and concentrates with a manganese content of 20% or more, calculated on the dry weight",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,6022605.221,True,-1,N/A,0.0,False,6022605.221,True,0.0,False,1775461.83,,1775461.83,6,False,True
C,A,20220101,2022,52,2022,704,VNM,Viet Nam,M,Import,458,MYS,Malaysia,0,W00,World,H6,HS,True,260200,"Manganese ores and concentrates, including ferruginous manganese ores and concentrates with a manganese content of 20% or more, calculated on the dry weight",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,2604294.256,True,-1,N/A,0.0,False,2604294.256,True,0.0,False,767745.0,,767745.0,6,False,True
C,A,20220101,2022,52,2022,704,VNM,Viet Nam,M,Import,490,S19,"Other Asia, nes",0,W00,World,H6,HS,True,260200,"Manganese ores and concentrates, including ferruginous manganese ores and concentrates with a manganese content of 20% or more, calculated on the dry weight",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,1281608.534,True,-1,N/A,0.0,False,1281608.534,True,0.0,False,377817.73,,377817.73,6,False,True
C,A,20220101,2022,52,2022,704,VNM,Viet Nam,M,Import,586,PAK,Pakistan,0,W00,World,H6,HS,True,260200,"Manganese ores and concentrates, including ferruginous manganese ores and concentrates with a manganese content of 20% or more, calculated on the dry weight",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,294253.572,True,-1,N/A,0.0,False,294253.572,True,0.0,False,86745.846,,86745.846,6,False,True
C,A,20220101,2022,52,2022,704,VNM,Viet Nam,M,Import,699,IND,India,0,W00,World,H6,HS,True,260200,"Manganese ores and concentrates, including ferruginous manganese ores and concentrates with a manganese content of 20% or more, calculated on the dry weight",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,327042.466,True,-1,N/A,0.0,False,327042.466,True,0.0,False,96412.0,,96412.0,6,False,True
C,A,20220101,2022,52,2022,704,VNM,Viet Nam,M,Import,710,ZAF,South Africa,0,W00,World,H6,HS,True,260200,"Manganese ores and concentrates, including ferruginous manganese ores and concentrates with a manganese content of 20% or more, calculated on the dry weight",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,14861266.661,True,-1,N/A,0.0,False,14861266.661,True,0.0,False,4381096.01,,4381096.01,6,False,True
C,A,20220101,2022,52,2022,704,VNM,Viet Nam,M,Import,842,USA,USA,0,W00,World,H6,HS,True,260200,"Manganese ores and concentrates, including ferruginous manganese ores and concentrates with a manganese content of 20% or more, calculated on the dry weight",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,300698.641,True,-1,N/A,0.0,False,300698.641,True,0.0,False,88645.85,,88645.85,6,False,True
