typeCode,freqCode,refPeriodId,refYear,refMonth,period,reporterCode,reporterISO,reporterDesc,flowCode,flowDesc,partnerCode,partnerISO,partnerDesc,partner2Code,partner2ISO,partner2Desc,classificationCode,classificationSearchCode,isOriginalClassification,cmdCode,cmdDesc,aggrLevel,isLeaf,customsCode,customsDesc,mosCode,motCode,motDesc,qtyUnitCode,qtyUnitAbbr,qty,isQtyEstimated,altQtyUnitCode,altQtyUnitAbbr,altQty,isAltQtyEstimated,netWgt,isNetWgtEstimated,grossWgt,isGrossWgtEstimated,cifvalue,fobvalue,primaryValue,legacyEstimationFlag,isReported,isAggregate
C,A,20230101,2023,52,2023,188,CRI,Costa Rica,M,Import,0,W00,World,0,W00,World,H6,HS,True,280920,Phosphoric acid and polyphosphoric acids,6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,3348240.408,False,8,kg,3348240.408,False,3348240.408,False,0.0,False,7831106.99,,7831106.99,0,False,True
C,A,20230101,2023,52,2023,188,CRI,Costa Rica,M,Import,56,BEL,Belgium,0,W00,World,H6,HS,True,280920,Phosphoric acid and polyphosphoric acids,6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,902520.0,False,8,kg,902520.0,False,902520.0,False,0.0,False,2375602.07,,2375602.07,0,True,False
C,A,20230101,2023,52,2023,188,CRI,Costa Rica,M,Import,76,BRA,Brazil,0,W00,World,H6,HS,True,280920,Phosphoric acid and polyphosphoric acids,6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,376000.0,False,8,kg,376000.0,False,376000.0,False,0.0,False,1130060.02,,1130060.02,0,True,False
C,A,20230101,2023,52,2023,188,CRI,Costa Rica,M,Import,156,CHN,China,0,W00,World,H6,HS,True,280920,Phosphoric acid and polyphosphoric acids,6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,472262.7,False,8,kg,472262.7,False,472262.7,False,0.0,False,905754.29,,905754.29,0,True,False
C,A,20230101,2023,52,2023,188,CRI,Costa Rica,M,Import,276,DEU,Germany,0,W00,World,H6,HS,True,280920,Phosphoric acid and polyphosphoric acids,6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,165.87,False,8,kg,165.87,False,165.87,False,0.0,False,4548.62,,4548.62,0,True,False
C,A,20230101,2023,52,2023,188,CRI,Costa Rica,M,Import,320,GTM,Guatemala,0,W00,World,H6,HS,True,280920,Phosphoric acid and polyphosphoric acids,6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,6248.68,False,8,kg,6248.68,False,6248.68,False,0.0,False,33478.34,,33478.34,0,True,False
C,A,20230101,2023,52,2023,188,CRI,Costa Rica,M,Import,484,MEX,Mexico,0,W00,World,H6,HS,True,280920,Phosphoric acid and polyphosphoric acids,6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,283370.748,False,8,kg,283370.748,False,283370.748,False,0.0,False,421173.64,,421173.64,0,True,False
C,A,20230101,2023,52,2023,188,CRI,Costa Rica,M,Import,704,VNM,Viet Nam,0,W00,World,H6,HS,True,280920,Phosphoric acid and polyphosphoric acids,6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,26600.0,False,8,kg,26600.0,False,26600.0,False,0.0,False,40215.0,,40215.0,0,True,False
C,A,20230101,2023,52,2023,188,CRI,Costa Rica,M,Import,724,ESP,Spain,0,W00,World,H6,HS,True,280920,Phosphoric acid and polyphosphoric acids,6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,360.0,False,8,kg,360.0,False,360.0,False,0.0,False,2454.12,,2454.12,0,True,False
C,A,20230101,2023,52,2023,188,CRI,Costa Rica,M,Import,757,CHE,Switzerland,0,W00,World,H6,HS,True,280920,Phosphoric acid and polyphosphoric acids,6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,345.36,False,8,kg,345.36,False,345.36,False,0.0,False,8702.49,,8702.49,0,True,False
C,A,20230101,2023,52,2023,188,CRI,Costa Rica,M,Import,826,GBR,United Kingdom,0,W00,World,H6,HS,True,280920,Phosphoric acid and polyphosphoric acids,6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,1058.0,False,8,kg,1058.0,False,1058.0,False,0.0,False,14204.57,,14204.57,0,True,False
C,A,20230101,2023,52,2023,188,CRI,Costa Rica,M,Import,842,USA,USA,0,W00,World,H6,HS,True,280920,Phosphoric acid and polyphosphoric acids,6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,1279309.05,False,8,kg,1279309.05,False,1279309.05,False,0.0,False,2894913.83,,2894913.83,0,True,False
