typeCode,freqCode,refPeriodId,refYear,refMonth,period,reporterCode,reporterISO,reporterDesc,flowCode,flowDesc,partnerCode,partnerISO,partnerDesc,partner2Code,partner2ISO,partner2Desc,classificationCode,classificationSearchCode,isOriginalClassification,cmdCode,cmdDesc,aggrLevel,isLeaf,customsCode,customsDesc,mosCode,motCode,motDesc,qtyUnitCode,qtyUnitAbbr,qty,isQtyEstimated,altQtyUnitCode,altQtyUnitAbbr,altQty,isAltQtyEstimated,netWgt,isNetWgtEstimated,grossWgt,isGrossWgtEstimated,cifvalue,fobvalue,primaryValue,legacyEstimationFlag,isReported,isAggregate
C,A,20240101,2024,52,2024,528,NLD,Netherlands,M,Import,0,W00,World,0,W00,World,H6,HS,True,284290,"Salts; of inorganic acids or peroxoacids, other than double or complex silicates, including aluminosilicates, whether or not chemically, excluding azides",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,940728.602,True,8,kg,940717,False,940728.602,True,0,False,7371971.004,,7371971.004,6,False,True
C,A,20240101,2024,52,2024,528,NLD,Netherlands,M,Import,276,DEU,Germany,0,W00,World,H6,HS,True,284290,"Salts; of inorganic acids or peroxoacids, other than double or complex silicates, including aluminosilicates, whether or not chemically, excluding azides",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,90995.0,False,8,kg,90995,False,90995.0,False,0,False,878143.926,,878143.926,0,True,False
C,A,20240101,2024,52,2024,528,NLD,Netherlands,M,Import,300,GRC,Greece,0,W00,World,H6,HS,True,284290,"Salts; of inorganic acids or peroxoacids, other than double or complex silicates, including aluminosilicates, whether or not chemically, excluding azides",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,2.243,True,8,kg,1,False,2.243,True,0,False,33.554,,33.554,6,True,False
C,A,20240101,2024,52,2024,528,NLD,Netherlands,M,Import,344,HKG,"China, Hong Kong SAR",0,W00,World,H6,HS,True,284290,"Salts; of inorganic acids or peroxoacids, other than double or complex silicates, including aluminosilicates, whether or not chemically, excluding azides",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,672.0,False,8,kg,672,False,672.0,False,0,False,9592.056,,9592.056,0,True,False
C,A,20240101,2024,52,2024,528,NLD,Netherlands,M,Import,348,HUN,Hungary,0,W00,World,H6,HS,True,284290,"Salts; of inorganic acids or peroxoacids, other than double or complex silicates, including aluminosilicates, whether or not chemically, excluding azides",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,0.691,True,8,kg,0,False,0.691,True,0,False,5.412,,5.412,6,True,False
C,A,20240101,2024,52,2024,528,NLD,Netherlands,M,Import,372,IRL,Ireland,0,W00,World,H6,HS,True,284290,"Salts; of inorganic acids or peroxoacids, other than double or complex silicates, including aluminosilicates, whether or not chemically, excluding azides",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,0.829,True,8,kg,0,False,0.829,True,0,False,6.494,,6.494,6,True,False
C,A,20240101,2024,52,2024,528,NLD,Netherlands,M,Import,380,ITA,Italy,0,W00,World,H6,HS,True,284290,"Salts; of inorganic acids or peroxoacids, other than double or complex silicates, including aluminosilicates, whether or not chemically, excluding azides",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,2.829,True,8,kg,2,False,2.829,True,0,False,54.119,,54.119,6,True,False
C,A,20240101,2024,52,2024,528,NLD,Netherlands,M,Import,392,JPN,Japan,0,W00,World,H6,HS,True,284290,"Salts; of inorganic acids or peroxoacids, other than double or complex silicates, including aluminosilicates, whether or not chemically, excluding azides",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,168754.0,False,8,kg,168754,False,168754.0,False,0,False,1452449.586,,1452449.586,0,True,False
C,A,20240101,2024,52,2024,528,NLD,Netherlands,M,Import,410,KOR,Rep. of Korea,0,W00,World,H6,HS,True,284290,"Salts; of inorganic acids or peroxoacids, other than double or complex silicates, including aluminosilicates, whether or not chemically, excluding azides",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,3.0,False,8,kg,3,False,3.0,False,0,False,34.636,,34.636,0,True,False
C,A,20240101,2024,52,2024,528,NLD,Netherlands,M,Import,440,LTU,Lithuania,0,W00,World,H6,HS,True,284290,"Salts; of inorganic acids or peroxoacids, other than double or complex silicates, including aluminosilicates, whether or not chemically, excluding azides",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,0.829,True,8,kg,0,False,0.829,True,0,False,6.494,,6.494,6,True,False
C,A,20240101,2024,52,2024,528,NLD,Netherlands,M,Import,442,LUX,Luxembourg,0,W00,World,H6,HS,True,284290,"Salts; of inorganic acids or peroxoacids, other than double or complex silicates, including aluminosilicates, whether or not chemically, excluding azides",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,2.348,True,8,kg,0,False,2.348,True,0,False,18.4,,18.4,6,True,False
C,A,20240101,2024,52,2024,528,NLD,Netherlands,M,Import,608,PHL,Philippines,0,W00,World,H6,HS,True,284290,"Salts; of inorganic acids or peroxoacids, other than double or complex silicates, including aluminosilicates, whether or not chemically, excluding azides",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,1791.0,False,8,kg,1791,False,1791.0,False,0,False,21578.337,,21578.337,0,True,False
C,A,20240101,2024,52,2024,528,NLD,Netherlands,M,Import,616,POL,Poland,0,W00,World,H6,HS,True,284290,"Salts; of inorganic acids or peroxoacids, other than double or complex silicates, including aluminosilicates, whether or not chemically, excluding azides",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,31001.0,False,8,kg,31001,False,31001.0,False,0,False,24402.267,,24402.267,0,True,False
C,A,20240101,2024,52,2024,528,NLD,Netherlands,M,Import,620,PRT,Portugal,0,W00,World,H6,HS,True,284290,"Salts; of inorganic acids or peroxoacids, other than double or complex silicates, including aluminosilicates, whether or not chemically, excluding azides",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,1.276,True,8,kg,1,False,1.276,True,0,False,46.542,,46.542,6,True,False
C,A,20240101,2024,52,2024,528,NLD,Netherlands,M,Import,642,ROU,Romania,0,W00,World,H6,HS,True,284290,"Salts; of inorganic acids or peroxoacids, other than double or complex silicates, including aluminosilicates, whether or not chemically, excluding azides",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,0.829,True,8,kg,0,False,0.829,True,0,False,6.494,,6.494,6,True,False
