typeCode,freqCode,refPeriodId,refYear,refMonth,period,reporterCode,reporterISO,reporterDesc,flowCode,flowDesc,partnerCode,partnerISO,partnerDesc,partner2Code,partner2ISO,partner2Desc,classificationCode,classificationSearchCode,isOriginalClassification,cmdCode,cmdDesc,aggrLevel,isLeaf,customsCode,customsDesc,mosCode,motCode,motDesc,qtyUnitCode,qtyUnitAbbr,qty,isQtyEstimated,altQtyUnitCode,altQtyUnitAbbr,altQty,isAltQtyEstimated,netWeight,isNetWgtEstimated,grossWgt,isGrossWgtEstimated,cifvalue,fobvalue,primaryValue,legacyEstimationFlag,isReported,isAggregate
C,A,20180101,2018,52,2018,203,CZE,Czechia,M,Import,0,W00,World,0,W00,World,H5,HS,True,260200,"Manganese ores and concentrates, including ferruginous manganese ores and concentrates with a manganese content of 20% or more, calculated on the dry weight",6,True,C00,TOTAL CPC,0 ,0,TOTAL MOT,8,kg,34716302.0,False,8,kg,34716302.0,False,34716302.0,False,,False,5753041.0,5646985.0,5753041.0,0,False,True
C,A,20180101,2018,52,2018,203,CZE,Czechia,M,Import,36,AUS,Australia,0,W00,World,H5,HS,True,260200,"Manganese ores and concentrates, including ferruginous manganese ores and concentrates with a manganese content of 20% or more, calculated on the dry weight",6,True,C00,TOTAL CPC,0 ,0,TOTAL MOT,8,kg,300.0,False,8,kg,300.0,False,300.0,False,,False,907.0,834.0,907.0,0,False,True
C,A,20180101,2018,52,2018,203,CZE,Czechia,M,Import,56,BEL,Belgium,0,W00,World,H5,HS,True,260200,"Manganese ores and concentrates, including ferruginous manganese ores and concentrates with a manganese content of 20% or more, calculated on the dry weight",6,True,C00,TOTAL CPC,0 ,0,TOTAL MOT,8,kg,84000.0,False,8,kg,84000.0,False,84000.0,False,,False,54760.0,53555.0,54760.0,0,False,True
C,A,20180101,2018,52,2018,203,CZE,Czechia,M,Import,70,BIH,Bosnia Herzegovina,0,W00,World,H5,HS,True,260200,"Manganese ores and concentrates, including ferruginous manganese ores and concentrates with a manganese content of 20% or more, calculated on the dry weight",6,True,C00,TOTAL CPC,0 ,0,TOTAL MOT,8,kg,10402600.0,False,8,kg,10402600.0,False,10402600.0,False,,False,1425513.0,1425513.0,1425513.0,0,False,True
C,A,20180101,2018,52,2018,203,CZE,Czechia,M,Import,156,CHN,China,0,W00,World,H5,HS,True,260200,"Manganese ores and concentrates, including ferruginous manganese ores and concentrates with a manganese content of 20% or more, calculated on the dry weight",6,True,C00,TOTAL CPC,0 ,0,TOTAL MOT,8,kg,19.0,False,8,kg,19.0,False,19.0,False,,False,193.0,182.0,193.0,0,False,True
C,A,20180101,2018,52,2018,203,CZE,Czechia,M,Import,504,MAR,Morocco,0,W00,World,H5,HS,True,260200,"Manganese ores and concentrates, including ferruginous manganese ores and concentrates with a manganese content of 20% or more, calculated on the dry weight",6,True,C00,TOTAL CPC,0 ,0,TOTAL MOT,8,kg,72000.0,False,8,kg,72000.0,False,72000.0,False,,False,34983.0,32499.0,34983.0,0,False,True
C,A,20180101,2018,52,2018,203,CZE,Czechia,M,Import,528,NLD,Netherlands,0,W00,World,H5,HS,True,260200,"Manganese ores and concentrates, including ferruginous manganese ores and concentrates with a manganese content of 20% or more, calculated on the dry weight",6,True,C00,TOTAL CPC,0 ,0,TOTAL MOT,8,kg,241500.0,False,8,kg,241500.0,False,241500.0,False,,False,178917.0,174980.0,178917.0,0,False,True
C,A,20180101,2018,52,2018,203,CZE,Czechia,M,Import,642,ROU,Romania,0,W00,World,H5,HS,True,260200,"Manganese ores and concentrates, including ferruginous manganese ores and concentrates with a manganese content of 20% or more, calculated on the dry weight",6,True,C00,TOTAL CPC,0 ,0,TOTAL MOT,8,kg,7937600.0,False,8,kg,7937600.0,False,7937600.0,False,,False,904766.0,871290.0,904766.0,0,False,True
C,A,20180101,2018,52,2018,203,CZE,Czechia,M,Import,710,ZAF,South Africa,0,W00,World,H5,HS,True,260200,"Manganese ores and concentrates, including ferruginous manganese ores and concentrates with a manganese content of 20% or more, calculated on the dry weight",6,True,C00,TOTAL CPC,0 ,0,TOTAL MOT,8,kg,3008600.0,False,8,kg,3008600.0,False,3008600.0,False,,False,857672.0,793084.0,857672.0,0,False,True
C,A,20180101,2018,52,2018,203,CZE,Czechia,M,Import,804,UKR,Ukraine,0,W00,World,H5,HS,True,260200,"Manganese ores and concentrates, including ferruginous manganese ores and concentrates with a manganese content of 20% or more, calculated on the dry weight",6,True,C00,TOTAL CPC,0 ,0,TOTAL MOT,8,kg,12967600.0,False,8,kg,12967600.0,False,12967600.0,False,,False,2291189.0,2291189.0,2291189.0,0,False,True
C,A,20180101,2018,52,2018,203,CZE,Czechia,M,Import,842,USA,USA,0,W00,World,H5,HS,True,260200,"Manganese ores and concentrates, including ferruginous manganese ores and concentrates with a manganese content of 20% or more, calculated on the dry weight",6,True,C00,TOTAL CPC,0 ,0,TOTAL MOT,8,kg,2083.0,False,8,kg,2083.0,False,2083.0,False,,False,4141.0,3859.0,4141.0,0,False,True
