Year,Partner ID,Partner Name,Quantity,Unit
2020,0,World,5.83317563,t
2020,752,Sweden,5.83317563,t
2021,0,World,8.42277571,t
2021,246,Finland,0.225444,t
2021,579,Norway,0.03513169,t
2021,752,Sweden,8.16220002,t
2022,0,World,6.66506399,t
2022,579,Norway,0.00263018,t
2022,752,Sweden,6.6624338100000005,t
2023,0,World,2.89601605,t
2023,233,Estonia,0.0657545,t
2023,579,Norway,0.00169083,t
2023,752,Sweden,2.82857072,t
2024,0,World,3.22666725,t
2024,233,Estonia,0.03287725,t
2024,752,Sweden,3.1937900000000004,t
