Year,Partner ID,Partner Name,Quantity,Unit
2020,0,World,0.24507641500000002,t
2020,70,Bosnia Herzegovina,0.000845415,t
2020,688,Serbia,0.24423100000000003,t
2021,0,World,0.21172949000000002,t
2021,70,Bosnia Herzegovina,0.00131509,t
2021,688,Serbia,0.20665700000000004,t
2021,705,Slovenia,0.0037574,t
2022,0,World,0.094216805,t
2022,70,Bosnia Herzegovina,0.00028180500000000004,t
2022,688,Serbia,0.093935,t
2023,0,World,0.15311405,t
2023,70,Bosnia Herzegovina,0.00281805,t
2023,688,Serbia,0.150296,t
2024,0,World,0.33910535,t
2024,70,Bosnia Herzegovina,0.00093935,t
2024,688,Serbia,0.338166,t
